,idEdu,coberturaNeta
3657,edu3658,71.66
3658,edu3659,64.35
3659,edu3660,0.0
3660,edu3661,67.99
3661,edu3662,49.84
3662,edu3663,53.07
3663,edu3664,53.14
3664,edu3665,50.4
3665,edu3666,52.41
3666,edu3667,88.1
3667,edu3668,0.0
3668,edu3669,85.72
3669,edu3670,110.85
3670,edu3671,115.35
3671,edu3672,114.83
3672,edu3673,115.65
3673,edu3674,115.6
3674,edu3675,0.0
3675,edu3676,59.66
3676,edu3677,57.9
3677,edu3678,58.81
3678,edu3679,56.57
3679,edu3680,56.0
3680,edu3681,56.83
3681,edu3682,59.55
3682,edu3683,81.7
3683,edu3684,81.06
3684,edu3685,96.79
3685,edu3686,94.3
3686,edu3687,91.2
3687,edu3688,68.6
3688,edu3689,73.01
3689,edu3690,76.43
3690,edu3691,79.34
3691,edu3692,65.0
3692,edu3693,113.46
3693,edu3694,96.55
3694,edu3695,0.0
3695,edu3696,96.56
3696,edu3697,69.51
3697,edu3698,0.0
3698,edu3699,53.69
3699,edu3700,55.18
3700,edu3701,58.56
3701,edu3702,62.08
3702,edu3703,64.23
3703,edu3704,65.38
3704,edu3705,83.73
3705,edu3706,87.17
3706,edu3707,87.04
3707,edu3708,94.14
3708,edu3709,90.33
3709,edu3710,87.6
3710,edu3711,87.53
3711,edu3712,88.05
3712,edu3713,102.97
3713,edu3714,0.0
3714,edu3715,87.92
3715,edu3716,89.3
3716,edu3717,91.46
3717,edu3718,102.57
3718,edu3719,86.3
3719,edu3720,102.8
3720,edu3721,89.61
3721,edu3722,85.08
3722,edu3723,106.43
3723,edu3724,102.98
3724,edu3725,107.33
3725,edu3726,109.72
3726,edu3727,83.08
3727,edu3728,80.32
3728,edu3729,78.2
3729,edu3730,82.68
3730,edu3731,78.92
3731,edu3732,81.5
3732,edu3733,0.0
3733,edu3734,77.62
3734,edu3735,78.68
3735,edu3736,95.21
3736,edu3737,89.99
3737,edu3738,94.01
3738,edu3739,104.46
3739,edu3740,94.99
3740,edu3741,96.98
3741,edu3742,92.25
3742,edu3743,100.65
3743,edu3744,101.5
3744,edu3745,104.28
3745,edu3746,93.87
3746,edu3747,95.28
3747,edu3748,0.0
3748,edu3749,90.84
3749,edu3750,89.2
3750,edu3751,93.39
3751,edu3752,100.53
3752,edu3753,98.36
3753,edu3754,101.38
3754,edu3755,94.68
3755,edu3756,102.82
3756,edu3757,107.97
3757,edu3758,111.94
3758,edu3759,0.0
3759,edu3760,90.8
3760,edu3761,85.79
3761,edu3762,93.03
3762,edu3763,90.67
3763,edu3764,91.13
3764,edu3765,100.32
3765,edu3766,99.45
3766,edu3767,76.57
3767,edu3768,90.05
3768,edu3769,0.0
3769,edu3770,81.47
3770,edu3771,84.49
3771,edu3772,91.42
3772,edu3773,77.89
3773,edu3774,89.78
3774,edu3775,99.7
3775,edu3776,102.06
3776,edu3777,99.89
3777,edu3778,116.3
3778,edu3779,112.05
3779,edu3780,90.42
3780,edu3781,97.95
3781,edu3782,97.63
3782,edu3783,92.66
3783,edu3784,94.8
3784,edu3785,0.0
3785,edu3786,94.94
3786,edu3787,94.07
3787,edu3788,91.74
3788,edu3789,94.88
3789,edu3790,114.67
3790,edu3791,115.22
3791,edu3792,115.11
3792,edu3793,108.07
3793,edu3794,97.49
3794,edu3795,116.16
3795,edu3796,112.26
3796,edu3797,109.38
3797,edu3798,98.34
3798,edu3799,0.0
3799,edu3800,131.84
3800,edu3801,147.04
3801,edu3802,139.1
3802,edu3803,122.45
3803,edu3804,124.59
3804,edu3805,131.57
3805,edu3806,121.12
3806,edu3807,91.09
3807,edu3808,94.22
3808,edu3809,121.82
3809,edu3810,123.18
3810,edu3811,128.51
3811,edu3812,126.31
3812,edu3813,87.2
3813,edu3814,0.0
3814,edu3815,85.07
3815,edu3816,128.51
3816,edu3817,120.31
3817,edu3818,122.61
3818,edu3819,128.66
3819,edu3820,120.04
3820,edu3821,92.71
3821,edu3822,129.35
3822,edu3823,97.75
3823,edu3824,99.09
3824,edu3825,112.33
3825,edu3826,106.65
3826,edu3827,111.95
3827,edu3828,104.65
3828,edu3829,98.14
3829,edu3830,99.86
3830,edu3831,106.6
3831,edu3832,108.52
3832,edu3833,0.0
3833,edu3834,111.03
3834,edu3835,91.56
3835,edu3836,107.09
3836,edu3837,108.91
3837,edu3838,112.62
3838,edu3839,107.2
3839,edu3840,118.39
3840,edu3841,95.13
3841,edu3842,119.47
3842,edu3843,102.34
3843,edu3844,100.66
3844,edu3845,103.33
3845,edu3846,108.17
3846,edu3847,95.82
3847,edu3848,91.65
3848,edu3849,88.27
3849,edu3850,0.0
3850,edu3851,98.57
3851,edu3852,98.14
3852,edu3853,98.01
3853,edu3854,84.91
3854,edu3855,87.86
3855,edu3856,91.35
3856,edu3857,96.81
3857,edu3858,93.57
3858,edu3859,89.86
3859,edu3860,89.52
3860,edu3861,0.0
3861,edu3862,79.92
3862,edu3863,100.37
3863,edu3864,98.89
3864,edu3865,107.81
3865,edu3866,106.59
3866,edu3867,105.93
3867,edu3868,106.12
3868,edu3869,107.94
3869,edu3870,105.63
3870,edu3871,104.64
3871,edu3872,131.83
3872,edu3873,99.65
3873,edu3874,103.12
3874,edu3875,0.0
3875,edu3876,134.47
3876,edu3877,138.76
3877,edu3878,121.58
3878,edu3879,134.02
3879,edu3880,126.31
3880,edu3881,131.3
3881,edu3882,42.25
3882,edu3883,38.46
3883,edu3884,43.0
3884,edu3885,76.41
3885,edu3886,77.5
3886,edu3887,77.81
3887,edu3888,77.08
3888,edu3889,42.49
3889,edu3890,46.48
3890,edu3891,43.14
3891,edu3892,47.03
3892,edu3893,40.4
3893,edu3894,148.66
3894,edu3895,138.32
3895,edu3896,149.17
3896,edu3897,143.54
3897,edu3898,160.31
3898,edu3899,148.28
3899,edu3900,175.79
3900,edu3901,96.06
3901,edu3902,103.93
3902,edu3903,111.81
3903,edu3904,0.0
3904,edu3905,95.74
3905,edu3906,94.73
3906,edu3907,111.24
3907,edu3908,97.17
3908,edu3909,96.98
3909,edu3910,96.49
3910,edu3911,97.22
3911,edu3912,95.91
3912,edu3913,74.06
3913,edu3914,75.69
3914,edu3915,47.3
3915,edu3916,50.62
3916,edu3917,83.64
3917,edu3918,150.4
3918,edu3919,155.43
3919,edu3920,160.83
3920,edu3921,166.67
3921,edu3922,167.76
3922,edu3923,167.45
3923,edu3924,114.36
3924,edu3925,172.19
3925,edu3926,114.54
3926,edu3927,0.0
3927,edu3928,101.2
3928,edu3929,88.19
3929,edu3930,85.4
3930,edu3931,0.0
3931,edu3932,109.4
3932,edu3933,120.96
3933,edu3934,120.91
3934,edu3935,103.1
3935,edu3936,115.62
3936,edu3937,113.49
3937,edu3938,71.95
3938,edu3939,80.83
3939,edu3940,77.95
3940,edu3941,85.0
3941,edu3942,85.04
3942,edu3943,93.27
3943,edu3944,94.53
3944,edu3945,95.87
3945,edu3946,99.29
3946,edu3947,97.03
3947,edu3948,90.28
3948,edu3949,0.0
3949,edu3950,88.66
3950,edu3951,64.74
3951,edu3952,67.6
3952,edu3953,67.45
3953,edu3954,65.98
3954,edu3955,84.97
3955,edu3956,84.4
3956,edu3957,82.88
3957,edu3958,81.29
3958,edu3959,80.92
3959,edu3960,80.01
3960,edu3961,0.0
3961,edu3962,105.07
3962,edu3963,105.66
3963,edu3964,85.79
3964,edu3965,101.27
3965,edu3966,0.0
3966,edu3967,59.74
3967,edu3968,96.96
3968,edu3969,94.29
3969,edu3970,92.63
3970,edu3971,89.6
3971,edu3972,88.92
3972,edu3973,87.35
3973,edu3974,83.14
3974,edu3975,61.87
3975,edu3976,73.98
3976,edu3977,67.01
3977,edu3978,69.67
3978,edu3979,66.58
3979,edu3980,86.98
3980,edu3981,62.91
3981,edu3982,0.0
3982,edu3983,62.71
3983,edu3984,45.21
3984,edu3985,50.36
3985,edu3986,46.02
3986,edu3987,44.55
3987,edu3988,65.57
3988,edu3989,60.35
3989,edu3990,67.24
3990,edu3991,61.68
3991,edu3992,57.89
3992,edu3993,67.45
3993,edu3994,48.42
3994,edu3995,46.97
3995,edu3996,44.41
3996,edu3997,40.42
3997,edu3998,39.15
3998,edu3999,38.8
3999,edu4000,74.73
4000,edu4001,70.74
4001,edu4002,67.31
4002,edu4003,67.84
4003,edu4004,63.32
4004,edu4005,101.6
4005,edu4006,97.6
4006,edu4007,58.17
4007,edu4008,77.96
4008,edu4009,0.0
4009,edu4010,79.75
4010,edu4011,77.86
4011,edu4012,82.28
4012,edu4013,78.96
4013,edu4014,81.3
4014,edu4015,70.3
4015,edu4016,0.0
4016,edu4017,70.78
4017,edu4018,76.07
4018,edu4019,73.75
4019,edu4020,87.61
4020,edu4021,82.24
4021,edu4022,79.75
4022,edu4023,77.53
4023,edu4024,75.68
4024,edu4025,89.0
4025,edu4026,87.77
4026,edu4027,77.72
4027,edu4028,0.0
4028,edu4029,86.16
4029,edu4030,93.32
4030,edu4031,89.46
4031,edu4032,77.24
4032,edu4033,78.88
4033,edu4034,78.19
4034,edu4035,76.41
4035,edu4036,73.93
4036,edu4037,72.89
4037,edu4038,106.71
4038,edu4039,108.28
4039,edu4040,0.0
4040,edu4041,74.64
4041,edu4042,62.72
4042,edu4043,60.87
4043,edu4044,61.05
4044,edu4045,65.41
4045,edu4046,63.81
4046,edu4047,62.07
4047,edu4048,64.8
4048,edu4049,72.34
4049,edu4050,71.59
4050,edu4051,92.33
4051,edu4052,96.85
4052,edu4053,98.19
4053,edu4054,101.02
4054,edu4055,98.82
4055,edu4056,29.23
4056,edu4057,31.77
4057,edu4058,33.99
4058,edu4059,30.23
4059,edu4060,26.72
4060,edu4061,0.0
4061,edu4062,97.9
4062,edu4063,27.87
4063,edu4064,54.37
4064,edu4065,52.86
4065,edu4066,53.3
4066,edu4067,47.7
4067,edu4068,40.4
4068,edu4069,50.84
4069,edu4070,38.83
4070,edu4071,33.93
4071,edu4072,36.02
4072,edu4073,65.27
4073,edu4074,67.61
4074,edu4075,70.64
4075,edu4076,71.73
4076,edu4077,155.26
4077,edu4078,0.0
4078,edu4079,157.96
4079,edu4080,121.53
4080,edu4081,63.46
4081,edu4082,71.86
4082,edu4083,72.73
4083,edu4084,91.38
4084,edu4085,87.03
4085,edu4086,98.74
4086,edu4087,108.43
4087,edu4088,0.0
4088,edu4089,94.22
4089,edu4090,98.39
4090,edu4091,91.05
4091,edu4092,92.11
4092,edu4093,90.16
4093,edu4094,88.25
4094,edu4095,105.59
4095,edu4096,106.86
4096,edu4097,87.65
4097,edu4098,0.0
4098,edu4099,92.15
4099,edu4100,76.55
4100,edu4101,69.02
4101,edu4102,57.0
4102,edu4103,55.47
4103,edu4104,64.17
4104,edu4105,0.0
4105,edu4106,76.56
4106,edu4107,46.75
4107,edu4108,46.71
4108,edu4109,44.72
4109,edu4110,42.96
4110,edu4111,44.07
4111,edu4112,41.23
4112,edu4113,40.49
4113,edu4114,86.05
4114,edu4115,90.12
4115,edu4116,0.0
4116,edu4117,65.25
4117,edu4118,68.61
4118,edu4119,62.37
4119,edu4120,67.62
4120,edu4121,90.67
4121,edu4122,80.17
4122,edu4123,66.05
4123,edu4124,62.25
4124,edu4125,83.8
4125,edu4126,86.46
4126,edu4127,0.0
4127,edu4128,67.09
4128,edu4129,70.67
4129,edu4130,69.46
4130,edu4131,72.02
4131,edu4132,62.21
4132,edu4133,60.67
4133,edu4134,72.49
4134,edu4135,70.21
4135,edu4136,70.94
4136,edu4137,69.97
4137,edu4138,74.32
4138,edu4139,70.75
4139,edu4140,67.0
4140,edu4141,0.0
4141,edu4142,0.0
4142,edu4143,61.9
4143,edu4144,25.49
4144,edu4145,24.14
4145,edu4146,20.73
4146,edu4147,21.89
4147,edu4148,23.78
4148,edu4149,75.83
4149,edu4150,75.33
4150,edu4151,79.4
4151,edu4152,76.48
4152,edu4153,0.0
4153,edu4154,77.31
4154,edu4155,79.83
4155,edu4156,76.65
4156,edu4157,77.18
4157,edu4158,80.76
4158,edu4159,74.0
4159,edu4160,67.16
4160,edu4161,68.46
4161,edu4162,0.0
4162,edu4163,77.47
4163,edu4164,78.97
4164,edu4165,89.09
4165,edu4166,84.21
4166,edu4167,96.64
4167,edu4168,86.33
4168,edu4169,90.93
4169,edu4170,87.24
4170,edu4171,86.97
4171,edu4172,88.88
4172,edu4173,86.51
4173,edu4174,88.78
4174,edu4175,87.57
4175,edu4176,76.12
4176,edu4177,73.95
4177,edu4178,72.17
4178,edu4179,83.27
4179,edu4180,79.97
4180,edu4181,79.35
4181,edu4182,97.23
4182,edu4183,97.77
4183,edu4184,93.04
4184,edu4185,92.54
4185,edu4186,92.7
4186,edu4187,93.88
4187,edu4188,93.15
4188,edu4189,94.59
4189,edu4190,95.4
4190,edu4191,0.0
4191,edu4192,68.96
4192,edu4193,65.19
4193,edu4194,72.65
4194,edu4195,75.98
4195,edu4196,93.1
4196,edu4197,70.18
4197,edu4198,72.08
4198,edu4199,87.7
4199,edu4200,0.0
4200,edu4201,72.25
4201,edu4202,78.29
4202,edu4203,81.19
4203,edu4204,78.43
4204,edu4205,77.85
4205,edu4206,75.2
4206,edu4207,79.5
4207,edu4208,81.45
4208,edu4209,84.96
4209,edu4210,74.15
4210,edu4211,0.0
4211,edu4212,89.09
4212,edu4213,82.87
4213,edu4214,80.67
4214,edu4215,79.72
4215,edu4216,82.41
4216,edu4217,85.15
4217,edu4218,85.15
4218,edu4219,82.62
4219,edu4220,77.51
4220,edu4221,0.0
4221,edu4222,100.75
4222,edu4223,105.19
4223,edu4224,68.4
4224,edu4225,65.56
4225,edu4226,0.0
4226,edu4227,99.57
4227,edu4228,98.91
4228,edu4229,96.53
4229,edu4230,92.93
4230,edu4231,100.27
4231,edu4232,100.8
4232,edu4233,100.21
4233,edu4234,108.23
4234,edu4235,115.75
4235,edu4236,118.3
4236,edu4237,134.29
4237,edu4238,89.44
4238,edu4239,103.86
4239,edu4240,90.71
4240,edu4241,80.57
4241,edu4242,81.11
4242,edu4243,81.41
4243,edu4244,79.73
4244,edu4245,83.35
4245,edu4246,84.47
4246,edu4247,86.69
4247,edu4248,87.3
4248,edu4249,0.0
4249,edu4250,70.74
4250,edu4251,71.31
4251,edu4252,68.51
4252,edu4253,74.5
4253,edu4254,85.36
4254,edu4255,77.42
4255,edu4256,0.0
4256,edu4257,78.24
4257,edu4258,69.81
4258,edu4259,131.72
4259,edu4260,91.32
4260,edu4261,91.33
4261,edu4262,90.61
4262,edu4263,89.96
4263,edu4264,90.24
4264,edu4265,85.82
4265,edu4266,88.36
4266,edu4267,91.43
4267,edu4268,90.8
4268,edu4269,0.0
4269,edu4270,102.74
4270,edu4271,93.66
4271,edu4272,93.29
4272,edu4273,96.45
4273,edu4274,96.32
4274,edu4275,92.82
4275,edu4276,94.74
4276,edu4277,95.28
4277,edu4278,89.64
4278,edu4279,0.0
4279,edu4280,61.04
4280,edu4281,41.24
4281,edu4282,38.69
4282,edu4283,0.0
4283,edu4284,51.88
4284,edu4285,48.67
4285,edu4286,72.74
4286,edu4287,75.35
4287,edu4288,72.14
4288,edu4289,71.38
4289,edu4290,0.0
4290,edu4291,68.71
4291,edu4292,71.82
4292,edu4293,66.94
4293,edu4294,70.81
4294,edu4295,71.39
4295,edu4296,78.48
4296,edu4297,89.58
4297,edu4298,84.29
4298,edu4299,77.62
4299,edu4300,68.63
4300,edu4301,78.42
4301,edu4302,76.89
4302,edu4303,83.07
4303,edu4304,82.86
4304,edu4305,0.0
4305,edu4306,77.13
4306,edu4307,80.79
4307,edu4308,82.16
4308,edu4309,82.78
4309,edu4310,88.9
4310,edu4311,85.67
4311,edu4312,84.39
4312,edu4313,80.67
4313,edu4314,79.33
4314,edu4315,0.0
4315,edu4316,103.63
4316,edu4317,102.15
4317,edu4318,94.86
4318,edu4319,85.98
4319,edu4320,88.52
4320,edu4321,87.26
4321,edu4322,89.73
4322,edu4323,92.46
4323,edu4324,89.07
4324,edu4325,90.1
4325,edu4326,87.48
4326,edu4327,93.73
4327,edu4328,95.65
4328,edu4329,97.67
4329,edu4330,87.83
4330,edu4331,84.61
4331,edu4332,0.0
4332,edu4333,62.22
4333,edu4334,69.21
4334,edu4335,70.35
4335,edu4336,92.58
4336,edu4337,69.01
4337,edu4338,89.01
4338,edu4339,66.93
4339,edu4340,68.18
4340,edu4341,83.33
4341,edu4342,84.49
4342,edu4343,85.74
4343,edu4344,80.94
4344,edu4345,85.95
4345,edu4346,87.77
4346,edu4347,93.31
4347,edu4348,86.2
4348,edu4349,85.46
4349,edu4350,0.0
4350,edu4351,0.0
4351,edu4352,0.0
4352,edu4353,98.43
4353,edu4354,89.06
4354,edu4355,88.83
4355,edu4356,90.52
4356,edu4357,91.96
4357,edu4358,89.93
4358,edu4359,95.29
4359,edu4360,99.16
4360,edu4361,82.96
4361,edu4362,0.0
4362,edu4363,97.52
4363,edu4364,87.65
4364,edu4365,83.48
4365,edu4366,84.39
4366,edu4367,84.34
4367,edu4368,92.57
4368,edu4369,101.6
4369,edu4370,98.34
4370,edu4371,82.76
4371,edu4372,0.0
4372,edu4373,93.37
4373,edu4374,97.89
4374,edu4375,92.87
4375,edu4376,92.11
4376,edu4377,84.88
4377,edu4378,92.33
4378,edu4379,81.34
4379,edu4380,77.95
4380,edu4381,0.0
4381,edu4382,95.01
4382,edu4383,88.25
4383,edu4384,83.35
4384,edu4385,76.91
4385,edu4386,78.44
4386,edu4387,81.22
4387,edu4388,74.15
4388,edu4389,83.09
4389,edu4390,84.89
4390,edu4391,82.22
4391,edu4392,0.0
4392,edu4393,92.65
4393,edu4394,96.46
4394,edu4395,104.46
4395,edu4396,102.31
4396,edu4397,123.49
4397,edu4398,135.38
4398,edu4399,102.68
4399,edu4400,110.77
4400,edu4401,103.92
4401,edu4402,0.0
4402,edu4403,103.24
4403,edu4404,87.62
4404,edu4405,88.6
4405,edu4406,86.76
4406,edu4407,84.17
4407,edu4408,86.28
4408,edu4409,88.32
4409,edu4410,92.7
4410,edu4411,93.04
4411,edu4412,0.0
4412,edu4413,74.99
4413,edu4414,77.06
4414,edu4415,79.07
4415,edu4416,81.41
4416,edu4417,77.75
4417,edu4418,76.74
4418,edu4419,77.75
4419,edu4420,84.42
4420,edu4421,86.27
4421,edu4422,0.0
4422,edu4423,0.0
4423,edu4424,0.0
4424,edu4425,0.0
4425,edu4426,0.0
4426,edu4427,0.0
4427,edu4428,0.0
4428,edu4429,0.0
4429,edu4430,0.0
4430,edu4431,0.0
4431,edu4432,0.0
4432,edu4433,0.0
4433,edu4434,0.0
4434,edu4435,0.0
4435,edu4436,0.0
4436,edu4437,0.0
4437,edu4438,0.0
4438,edu4439,0.0
4439,edu4440,0.0
4440,edu4441,0.0
4441,edu4442,0.0
4442,edu4443,0.0
4443,edu4444,0.0
4444,edu4445,0.0
4445,edu4446,0.0
4446,edu4447,0.0
4447,edu4448,0.0
4448,edu4449,0.0
4449,edu4450,0.0
4450,edu4451,0.0
4451,edu4452,0.0
4452,edu4453,0.0
4453,edu4454,0.0
4454,edu4455,0.0
4455,edu4456,0.0
4456,edu4457,0.0
4457,edu4458,0.0
4458,edu4459,0.0
4459,edu4460,0.0
4460,edu4461,0.0
4461,edu4462,0.0
4462,edu4463,0.0
4463,edu4464,0.0
4464,edu4465,0.0
4465,edu4466,0.0
4466,edu4467,0.0
4467,edu4468,0.0
4468,edu4469,0.0
4469,edu4470,0.0
4470,edu4471,0.0
4471,edu4472,0.0
4472,edu4473,0.0
4473,edu4474,0.0
4474,edu4475,0.0
4475,edu4476,0.0
4476,edu4477,0.0
4477,edu4478,0.0
4478,edu4479,0.0
4479,edu4480,0.0
4480,edu4481,0.0
4481,edu4482,0.0
4482,edu4483,0.0
4483,edu4484,0.0
4484,edu4485,0.0
4485,edu4486,0.0
4486,edu4487,0.0
4487,edu4488,0.0
4488,edu4489,0.0
4489,edu4490,0.0
4490,edu4491,95.64
4491,edu4492,96.1
4492,edu4493,96.32
4493,edu4494,108.45
4494,edu4495,108.89
4495,edu4496,95.67
4496,edu4497,97.53
4497,edu4498,101.76
4498,edu4499,95.7
4499,edu4500,0.0
4500,edu4501,62.79
4501,edu4502,56.76
4502,edu4503,53.7
4503,edu4504,51.69
4504,edu4505,86.66
4505,edu4506,82.01
4506,edu4507,86.29
4507,edu4508,83.88
4508,edu4509,0.0
4509,edu4510,76.95
4510,edu4511,89.11
4511,edu4512,88.22
4512,edu4513,83.87
4513,edu4514,97.02
4514,edu4515,73.47
4515,edu4516,74.93
4516,edu4517,75.37
4517,edu4518,89.04
4518,edu4519,92.19
4519,edu4520,77.92
4520,edu4521,80.82
4521,edu4522,74.84
4522,edu4523,76.8
4523,edu4524,87.99
4524,edu4525,87.15
4525,edu4526,91.34
4526,edu4527,89.18
4527,edu4528,90.52
4528,edu4529,0.0
4529,edu4530,107.43
4530,edu4531,95.59
4531,edu4532,66.94
4532,edu4533,66.07
4533,edu4534,69.7
4534,edu4535,80.24
4535,edu4536,81.32
4536,edu4537,75.65
4537,edu4538,74.09
4538,edu4539,71.44
4539,edu4540,75.46
4540,edu4541,76.42
4541,edu4542,76.56
4542,edu4543,110.9
4543,edu4544,100.65
4544,edu4545,104.47
4545,edu4546,109.23
4546,edu4547,106.34
4547,edu4548,71.1
4548,edu4549,75.03
4549,edu4550,74.45
4550,edu4551,69.58
4551,edu4552,94.67
4552,edu4553,92.75
4553,edu4554,77.0
4554,edu4555,71.87
4555,edu4556,77.93
4556,edu4557,0.0
4557,edu4558,86.55
4558,edu4559,88.04
4559,edu4560,85.42
4560,edu4561,84.41
4561,edu4562,83.78
4562,edu4563,93.85
4563,edu4564,85.09
4564,edu4565,92.17
4565,edu4566,84.38
4566,edu4567,0.0
4567,edu4568,67.76
4568,edu4569,65.14
4569,edu4570,86.66
4570,edu4571,0.0
4571,edu4572,86.78
4572,edu4573,69.95
4573,edu4574,71.66
4574,edu4575,77.25
4575,edu4576,73.36
4576,edu4577,82.55
4577,edu4578,100.78
4578,edu4579,102.7
4579,edu4580,101.56
4580,edu4581,0.0
4581,edu4582,99.0
4582,edu4583,99.89
4583,edu4584,98.52
4584,edu4585,101.7
4585,edu4586,99.13
4586,edu4587,105.2
4587,edu4588,80.0
4588,edu4589,71.63
4589,edu4590,68.51
4590,edu4591,53.33
4591,edu4592,50.17
4592,edu4593,49.04
4593,edu4594,59.74
4594,edu4595,56.72
4595,edu4596,52.62
4596,edu4597,53.37
4597,edu4598,94.04
4598,edu4599,91.31
4599,edu4600,94.99
4600,edu4601,89.89
4601,edu4602,92.01
4602,edu4603,93.47
4603,edu4604,95.82
4604,edu4605,90.44
4605,edu4606,0.0
4606,edu4607,93.22
4607,edu4608,71.26
4608,edu4609,84.38
4609,edu4610,86.03
4610,edu4611,87.42
4611,edu4612,88.18
4612,edu4613,90.3
4613,edu4614,95.62
4614,edu4615,72.01
4615,edu4616,86.17
4616,edu4617,122.12
4617,edu4618,110.38
4618,edu4619,118.06
4619,edu4620,119.38
4620,edu4621,125.98
4621,edu4622,116.5
4622,edu4623,0.0
4623,edu4624,117.94
4624,edu4625,113.91
4625,edu4626,119.55
4626,edu4627,98.51
4627,edu4628,87.66
4628,edu4629,97.09
4629,edu4630,102.61
4630,edu4631,100.41
4631,edu4632,96.48
4632,edu4633,99.65
4633,edu4634,80.82
4634,edu4635,0.0
4635,edu4636,96.42
4636,edu4637,75.84
4637,edu4638,77.32
4638,edu4639,78.34
4639,edu4640,75.24
4640,edu4641,73.63
4641,edu4642,52.23
4642,edu4643,58.19
4643,edu4644,51.37
4644,edu4645,60.58
4645,edu4646,56.62
4646,edu4647,59.2
4647,edu4648,76.74
4648,edu4649,73.29
4649,edu4650,66.74
4650,edu4651,66.97
4651,edu4652,89.49
4652,edu4653,67.12
4653,edu4654,84.29
4654,edu4655,66.97
4655,edu4656,97.92
4656,edu4657,98.32
4657,edu4658,93.09
4658,edu4659,89.57
4659,edu4660,92.85
4660,edu4661,92.19
4661,edu4662,0.0
4662,edu4663,89.58
4663,edu4664,96.19
4664,edu4665,93.75
4665,edu4666,90.95
4666,edu4667,91.95
4667,edu4668,89.8
4668,edu4669,88.31
4669,edu4670,92.19
4670,edu4671,101.9
4671,edu4672,104.11
4672,edu4673,103.11
4673,edu4674,104.36
4674,edu4675,103.04
4675,edu4676,103.5
4676,edu4677,103.05
4677,edu4678,95.35
4678,edu4679,96.44
4679,edu4680,0.0
4680,edu4681,87.45
4681,edu4682,85.27
4682,edu4683,81.85
4683,edu4684,87.31
4684,edu4685,83.16
4685,edu4686,73.94
4686,edu4687,94.03
4687,edu4688,61.15
4688,edu4689,91.85
4689,edu4690,63.34
4690,edu4691,69.03
4691,edu4692,68.59
4692,edu4693,71.0
4693,edu4694,72.59
4694,edu4695,64.85
4695,edu4696,85.88
4696,edu4697,81.66
4697,edu4698,85.32
4698,edu4699,0.0
4699,edu4700,94.1
4700,edu4701,78.62
4701,edu4702,79.03
4702,edu4703,95.46
4703,edu4704,79.14
4704,edu4705,80.6
4705,edu4706,83.01
4706,edu4707,90.51
4707,edu4708,58.13
4708,edu4709,59.86
4709,edu4710,59.96
4710,edu4711,86.17
4711,edu4712,86.8
4712,edu4713,88.36
4713,edu4714,88.71
4714,edu4715,88.35
4715,edu4716,81.2
4716,edu4717,78.09
4717,edu4718,0.0
4718,edu4719,85.17
4719,edu4720,88.33
4720,edu4721,69.68
4721,edu4722,72.98
4722,edu4723,74.2
4723,edu4724,74.51
4724,edu4725,71.89
4725,edu4726,63.49
4726,edu4727,61.09
4727,edu4728,0.0
4728,edu4729,76.07
4729,edu4730,74.12
4730,edu4731,56.93
4731,edu4732,106.24
4732,edu4733,106.63
4733,edu4734,106.64
4734,edu4735,105.19
4735,edu4736,100.96
4736,edu4737,106.38
4737,edu4738,108.58
4738,edu4739,106.92
4739,edu4740,105.27
4740,edu4741,106.62
4741,edu4742,99.19
4742,edu4743,98.38
4743,edu4744,0.0
4744,edu4745,94.6
4745,edu4746,97.36
4746,edu4747,92.91
4747,edu4748,86.57
4748,edu4749,86.47
4749,edu4750,89.89
4750,edu4751,84.68
4751,edu4752,69.6
4752,edu4753,69.82
4753,edu4754,71.78
4754,edu4755,82.33
4755,edu4756,85.0
4756,edu4757,69.73
4757,edu4758,68.91
4758,edu4759,68.92
4759,edu4760,74.08
4760,edu4761,73.6
4761,edu4762,72.95
4762,edu4763,73.35
4763,edu4764,93.38
4764,edu4765,94.26
4765,edu4766,0.0
4766,edu4767,75.39
4767,edu4768,73.46
4768,edu4769,75.13
4769,edu4770,81.68
4770,edu4771,86.77
4771,edu4772,87.49
4772,edu4773,86.89
4773,edu4774,84.34
4774,edu4775,88.95
4775,edu4776,89.03
4776,edu4777,70.4
4777,edu4778,71.59
4778,edu4779,66.15
4779,edu4780,67.47
4780,edu4781,91.39
4781,edu4782,66.48
4782,edu4783,66.4
4783,edu4784,98.59
4784,edu4785,70.47
4785,edu4786,71.44
4786,edu4787,69.86
4787,edu4788,69.06
4788,edu4789,69.24
4789,edu4790,67.47
4790,edu4791,65.17
4791,edu4792,98.42
4792,edu4793,0.0
4793,edu4794,79.94
4794,edu4795,74.13
4795,edu4796,70.12
4796,edu4797,66.37
4797,edu4798,0.0
4798,edu4799,70.23
4799,edu4800,81.71
4800,edu4801,77.63
4801,edu4802,77.01
4802,edu4803,72.96
4803,edu4804,91.8
4804,edu4805,88.22
4805,edu4806,91.96
4806,edu4807,96.86
4807,edu4808,97.82
4808,edu4809,94.85
4809,edu4810,95.05
4810,edu4811,93.45
4811,edu4812,99.44
4812,edu4813,79.48
4813,edu4814,75.99
4814,edu4815,0.0
4815,edu4816,106.62
4816,edu4817,98.59
4817,edu4818,97.84
4818,edu4819,0.0
4819,edu4820,121.77
4820,edu4821,110.97
4821,edu4822,113.91
