,idVio,homiMuj,violenciaMuj,tasaVioMuj,cSecuestros,cDesplazadas,cDesplaExp,cHomicidios
939,vio940,0.0,170.0,4629.0,0,0,0,0.0
940,vio941,0.0,100.0,2662.0,0,0,0,0.0
941,vio942,0.0,210.0,6691.0,0,0,0,0.0
942,vio943,0.0,200.0,423.0,0,0,0,0.0
943,vio944,0.0,90.0,697.0,0,0,0,0.0
944,vio945,0.0,910.0,2756.0,0,0,0,0.0
945,vio946,0.0,50.0,176.0,0,0,0,0.0
946,vio947,0.0,510.0,7129.0,0,0,0,0.0
947,vio948,0.0,310.0,6327.0,0,0,0,0.0
948,vio949,0.0,70.0,855.0,0,0,0,0.0
949,vio950,0.0,900.0,323.0,0,0,0,0.0
950,vio951,0.0,250.0,3555.0,0,0,0,0.0
951,vio952,10.0,1370.0,2925.0,0,0,0,0.0
952,vio953,0.0,330.0,5064.0,0,0,0,0.0
953,vio954,90.0,5920.0,1751.0,0,0,0,0.0
954,vio955,50.0,27550.0,935.0,0,0,0,0.0
955,vio956,0.0,2440.0,24739.0,0,0,0,0.0
956,vio957,10.0,74660.0,0.0,0,0,0,0.0
957,vio958,0.0,1800.0,1798.0,0,0,0,0.0
958,vio959,10.0,3320.0,1945.0,0,0,0,0.0
959,vio960,30.0,5960.0,6175.0,0,0,0,0.0
960,vio961,0.0,1910.0,2283.0,0,0,0,0.0
961,vio962,0.0,740.0,657.0,0,0,0,0.0
962,vio963,0.0,1660.0,11455.0,0,0,0,0.0
963,vio964,0.0,7330.0,6751.0,0,0,0,0.0
964,vio965,0.0,3130.0,583.0,0,0,0,0.0
965,vio966,0.0,12740.0,2351.0,0,0,0,0.0
966,vio967,10.0,3890.0,8344.0,0,0,0,0.0
967,vio968,10.0,26750.0,498.0,0,0,0,0.0
968,vio969,0.0,8790.0,1351.0,0,0,0,0.0
969,vio970,0.0,2730.0,4681.0,0,0,0,0.0
970,vio971,0.0,33950.0,1353.0,0,0,0,0.0
971,vio972,0.0,460.0,3548.0,0,0,0,0.0
972,vio973,60.0,18970.0,8684.0,0,0,0,0.0
973,vio974,30.0,5620.0,12223.0,0,0,0,0.0
974,vio975,10.0,4880.0,8538.0,0,0,0,0.0
975,vio976,0.0,3110.0,5826.0,0,0,0,0.0
976,vio977,10.0,5940.0,3251.0,0,0,0,0.0
977,vio978,60.0,11870.0,9336.0,0,0,0,0.0
978,vio979,10.0,15250.0,405.0,0,0,0,0.0
979,vio980,10.0,7150.0,437.0,0,0,0,0.0
980,vio981,0.0,5480.0,3311.0,0,0,0,0.0
981,vio982,30.0,3540.0,2897.0,0,0,0,0.0
982,vio983,0.0,430.0,2729.0,0,0,0,0.0
983,vio984,0.0,1120.0,1484.0,0,0,0,0.0
984,vio985,0.0,610.0,2954.0,0,0,0,0.0
985,vio986,10.0,330.0,4955.0,0,0,0,0.0
986,vio987,0.0,580.0,59.0,0,0,0,0.0
987,vio988,10.0,110.0,0.0,0,0,0,0.0
988,vio989,0.0,510.0,3149.0,0,0,0,0.0
989,vio990,0.0,210.0,3767.0,0,0,0,0.0
990,vio991,0.0,70.0,617.0,0,0,0,0.0
991,vio992,0.0,1070.0,846.0,0,0,0,0.0
992,vio993,0.0,670.0,763.0,0,0,0,0.0
993,vio994,10.0,1070.0,1998.0,0,0,0,0.0
994,vio995,0.0,840.0,3965.0,0,0,0,0.0
995,vio996,0.0,350.0,2223.0,0,0,0,0.0
996,vio997,0.0,540.0,3685.0,0,0,0,0.0
997,vio998,0.0,2160.0,4654.0,0,0,0,0.0
998,vio999,0.0,3390.0,4507.0,0,0,0,0.0
999,vio1000,10.0,4850.0,2216.0,0,0,0,0.0
1000,vio1001,0.0,90.0,1353.0,0,0,0,0.0
1001,vio1002,0.0,160.0,1202.0,0,0,0,0.0
1002,vio1003,0.0,140.0,1572.0,0,0,0,0.0
1003,vio1004,0.0,130.0,0.0,0,0,0,0.0
1004,vio1005,0.0,30.0,0.0,0,0,0,0.0
1005,vio1006,0.0,60.0,2084.0,0,0,0,0.0
1006,vio1007,0.0,0.0,0.0,0,0,0,0.0
1007,vio1008,0.0,260.0,0.0,0,0,0,0.0
1008,vio1009,0.0,30.0,1649.0,0,0,0,0.0
1009,vio1010,0.0,40.0,2201.0,0,0,0,0.0
1010,vio1011,0.0,40.0,3382.0,0,0,0,0.0
1011,vio1012,0.0,0.0,1164.0,0,0,0,0.0
1012,vio1013,0.0,0.0,777.0,0,0,0,0.0
1013,vio1014,0.0,0.0,1852.0,0,0,0,0.0
1014,vio1015,0.0,0.0,0.0,0,0,0,0.0
1015,vio1016,0.0,0.0,60.0,0,0,0,0.0
1016,vio1017,0.0,40.0,0.0,0,0,0,0.0
1017,vio1018,0.0,1440.0,4642.0,0,0,0,0.0
1018,vio1019,0.0,60.0,0.0,0,0,0,0.0
1019,vio1020,0.0,60.0,1828.0,0,0,0,0.0
1020,vio1021,0.0,220.0,216.0,0,0,0,0.0
1021,vio1022,0.0,0.0,768.0,0,0,0,0.0
1022,vio1023,0.0,0.0,0.0,0,0,0,0.0
1023,vio1024,0.0,0.0,2181.0,0,0,0,0.0
1024,vio1025,0.0,80.0,512.0,0,0,0,0.0
1025,vio1026,0.0,20.0,2845.0,0,0,0,0.0
1026,vio1027,0.0,0.0,0.0,0,0,0,0.0
1027,vio1028,0.0,10.0,6723.0,0,0,0,0.0
1028,vio1029,0.0,90.0,0.0,0,0,0,0.0
1029,vio1030,0.0,270.0,5343.0,0,0,0,0.0
1030,vio1031,0.0,30.0,1493.0,0,0,0,0.0
1031,vio1032,0.0,70.0,0.0,0,0,0,0.0
1032,vio1033,0.0,0.0,766.0,0,0,0,0.0
1033,vio1034,0.0,30.0,0.0,0,0,0,0.0
1034,vio1035,0.0,0.0,1653.0,0,0,0,0.0
1035,vio1036,0.0,230.0,1989.0,0,0,0,0.0
1036,vio1037,0.0,0.0,0.0,0,0,0,0.0
1037,vio1038,0.0,90.0,938.0,0,0,0,0.0
1038,vio1039,0.0,0.0,3118.0,0,0,0,0.0
1039,vio1040,0.0,30.0,983.0,0,0,0,0.0
1040,vio1041,0.0,0.0,1423.0,0,0,0,0.0
1041,vio1042,0.0,90.0,1865.0,0,0,0,0.0
1042,vio1043,0.0,0.0,0.0,0,0,0,0.0
1043,vio1044,0.0,30.0,7441.0,0,0,0,0.0
1044,vio1045,0.0,90.0,612.0,0,0,0,0.0
1045,vio1046,0.0,0.0,0.0,0,0,0,0.0
1046,vio1047,0.0,0.0,0.0,0,0,0,0.0
1047,vio1048,0.0,20.0,3501.0,0,0,0,0.0
1048,vio1049,0.0,310.0,2432.0,0,0,0,0.0
1049,vio1050,0.0,0.0,0.0,0,0,0,0.0
1050,vio1051,0.0,0.0,1203.0,0,0,0,0.0
1051,vio1052,0.0,130.0,2408.0,0,0,0,0.0
1052,vio1053,0.0,40.0,915.0,0,0,0,0.0
1053,vio1054,0.0,0.0,731.0,0,0,0,0.0
1054,vio1055,0.0,590.0,1779.0,0,0,0,0.0
1055,vio1056,0.0,0.0,1213.0,0,0,0,0.0
1056,vio1057,0.0,120.0,2068.0,0,0,0,0.0
1057,vio1058,0.0,170.0,2316.0,0,0,0,0.0
1058,vio1059,0.0,0.0,2704.0,0,0,0,0.0
1059,vio1060,0.0,0.0,1394.0,0,0,0,0.0
1060,vio1061,0.0,10.0,417.0,0,0,0,0.0
1061,vio1062,0.0,0.0,0.0,0,0,0,0.0
1062,vio1063,0.0,0.0,0.0,0,0,0,0.0
1063,vio1064,0.0,0.0,414.0,0,0,0,0.0
1064,vio1065,0.0,10.0,0.0,0,0,0,0.0
1065,vio1066,0.0,30.0,0.0,0,0,0,0.0
1066,vio1067,0.0,230.0,0.0,0,0,0,0.0
1067,vio1068,0.0,70.0,1283.0,0,0,0,0.0
1068,vio1069,0.0,0.0,911.0,0,0,0,0.0
1069,vio1070,0.0,170.0,0.0,0,0,0,0.0
1070,vio1071,0.0,180.0,1549.0,0,0,0,0.0
1071,vio1072,0.0,80.0,3359.0,0,0,0,0.0
1072,vio1073,0.0,80.0,179.0,0,0,0,0.0
1073,vio1074,0.0,180.0,2295.0,0,0,0,0.0
1074,vio1075,10.0,840.0,3952.0,0,0,0,0.0
1075,vio1076,0.0,730.0,9248.0,0,0,0,0.0
1076,vio1077,0.0,3320.0,1424.0,0,0,0,0.0
1077,vio1078,20.0,1040.0,3266.0,0,0,0,0.0
1078,vio1079,0.0,1740.0,2784.0,0,0,0,0.0
1079,vio1080,0.0,2070.0,3594.0,0,0,0,0.0
1080,vio1081,0.0,4050.0,155.0,0,0,0,0.0
1081,vio1082,0.0,910.0,6527.0,0,0,0,0.0
1082,vio1083,20.0,5960.0,3552.0,0,0,0,0.0
1083,vio1084,0.0,1500.0,1586.0,0,0,0,0.0
1084,vio1085,0.0,210.0,3646.0,0,0,0,0.0
1085,vio1086,0.0,1140.0,481.0,0,0,0,0.0
1086,vio1087,0.0,5930.0,3137.0,0,0,0,0.0
1087,vio1088,0.0,1500.0,2439.0,0,0,0,0.0
1088,vio1089,0.0,2610.0,1861.0,0,0,0,0.0
1089,vio1090,0.0,5750.0,83.0,0,0,0,0.0
1090,vio1091,0.0,2090.0,5302.0,0,0,0,0.0
1091,vio1092,0.0,2640.0,2098.0,0,0,0,0.0
1092,vio1093,0.0,1570.0,161.0,0,0,0,0.0
1093,vio1094,0.0,120.0,1117.0,0,0,0,0.0
1094,vio1095,70.0,8040.0,3256.0,0,0,0,0.0
1095,vio1096,0.0,110.0,62.0,0,0,0,0.0
1096,vio1097,0.0,370.0,2166.0,0,0,0,0.0
1097,vio1098,0.0,7200.0,218.0,0,0,0,0.0
1098,vio1099,0.0,20.0,0.0,0,0,0,0.0
1099,vio1100,0.0,4190.0,6206.0,0,0,0,0.0
1100,vio1101,10.0,2060.0,4235.0,0,0,0,0.0
1101,vio1102,0.0,330.0,1956.0,0,0,0,0.0
1102,vio1103,0.0,8840.0,1909.0,0,0,0,0.0
1103,vio1104,0.0,1170.0,2145.0,0,0,0,0.0
1104,vio1105,0.0,2500.0,3469.0,0,0,0,0.0
1105,vio1106,0.0,940.0,3445.0,0,0,0,0.0
1106,vio1107,10.0,14380.0,4115.0,0,0,0,0.0
1107,vio1108,20.0,5720.0,5694.0,0,0,0,0.0
1108,vio1109,10.0,520.0,2913.0,0,0,0,0.0
1109,vio1110,0.0,1450.0,3367.0,0,0,0,0.0
1110,vio1111,10.0,430.0,0.0,0,0,0,0.0
1111,vio1112,0.0,160.0,1897.0,0,0,0,0.0
1112,vio1113,0.0,1020.0,5222.0,0,0,0,0.0
1113,vio1114,10.0,1900.0,8186.0,0,0,0,0.0
1114,vio1115,0.0,1970.0,4539.0,0,0,0,0.0
1115,vio1116,20.0,4010.0,8706.0,0,0,0,0.0
1116,vio1117,10.0,2520.0,5376.0,0,0,0,0.0
1117,vio1118,50.0,3800.0,5492.0,0,0,0,0.0
1118,vio1119,0.0,300.0,3232.0,0,0,0,0.0
1119,vio1120,10.0,3180.0,452.0,0,0,0,0.0
1120,vio1121,0.0,570.0,2339.0,0,0,0,0.0
1121,vio1122,0.0,120.0,0.0,0,0,0,0.0
1122,vio1123,10.0,980.0,26283.0,0,0,0,0.0
1123,vio1124,0.0,120.0,0.0,0,0,0,0.0
1124,vio1125,0.0,360.0,169.0,0,0,0,0.0
1125,vio1126,0.0,410.0,0.0,0,0,0,0.0
1126,vio1127,0.0,110.0,4417.0,0,0,0,0.0
1127,vio1128,0.0,50.0,0.0,0,0,0,0.0
1128,vio1129,0.0,140.0,7955.0,0,0,0,0.0
1129,vio1130,20.0,1140.0,304.0,0,0,0,0.0
1130,vio1131,40.0,4120.0,2915.0,0,0,0,0.0
1131,vio1132,0.0,200.0,1856.0,0,0,0,0.0
1132,vio1133,0.0,950.0,1226.0,0,0,0,0.0
1133,vio1134,100.0,142580.0,11505.0,0,0,0,0.0
1134,vio1135,0.0,10.0,0.0,0,0,0,0.0
1135,vio1136,0.0,5660.0,1133.0,0,0,0,0.0
1136,vio1137,50.0,5400.0,2016.0,0,0,0,0.0
1137,vio1138,0.0,720.0,512.0,0,0,0,0.0
1138,vio1139,110.0,12200.0,6234.0,0,0,0,0.0
1139,vio1140,20.0,7420.0,4688.0,0,0,0,0.0
1140,vio1141,0.0,270.0,2601.0,0,0,0,0.0
1141,vio1142,0.0,510.0,2433.0,0,0,0,0.0
1142,vio1143,170.0,9510.0,11726.0,0,0,0,0.0
1143,vio1144,0.0,1210.0,2486.0,0,0,0,0.0
1144,vio1145,0.0,8030.0,1423.0,0,0,0,0.0
1145,vio1146,10.0,2440.0,2135.0,0,0,0,0.0
1146,vio1147,0.0,2380.0,8316.0,0,0,0,0.0
1147,vio1148,30.0,2470.0,5025.0,0,0,0,0.0
1148,vio1149,20.0,4940.0,2265.0,0,0,0,0.0
1149,vio1150,0.0,30.0,1174.0,0,0,0,0.0
1150,vio1151,0.0,200.0,0.0,0,0,0,0.0
1151,vio1152,20.0,8340.0,2041.0,0,0,0,0.0
1152,vio1153,10.0,4170.0,2086.0,0,0,0,0.0
1153,vio1154,0.0,1100.0,1635.0,0,0,0,0.0
1154,vio1155,110.0,10410.0,5247.0,0,0,0,0.0
1155,vio1156,10.0,3600.0,2518.0,0,0,0,0.0
1156,vio1157,0.0,80.0,2601.0,0,0,0,0.0
1157,vio1158,0.0,310.0,2903.0,0,0,0,0.0
1158,vio1159,0.0,50.0,624.0,0,0,0,0.0
1159,vio1160,0.0,50.0,0.0,0,0,0,0.0
1160,vio1161,0.0,360.0,0.0,0,0,0,0.0
1161,vio1162,0.0,80.0,145.0,0,0,0,0.0
1162,vio1163,0.0,360.0,1109.0,0,0,0,0.0
1163,vio1164,10.0,2680.0,3756.0,0,0,0,0.0
1164,vio1165,10.0,17510.0,4205.0,0,0,0,0.0
1165,vio1166,0.0,1010.0,4502.0,0,0,0,0.0
1166,vio1167,0.0,1160.0,3472.0,0,0,0,0.0
1167,vio1168,10.0,10680.0,6647.0,0,0,0,0.0
1168,vio1169,0.0,5950.0,3973.0,0,0,0,0.0
1169,vio1170,0.0,120.0,0.0,0,0,0,0.0
1170,vio1171,0.0,10.0,0.0,0,0,0,0.0
1171,vio1172,0.0,170.0,0.0,0,0,0,0.0
1172,vio1173,0.0,0.0,0.0,0,0,0,0.0
1173,vio1174,0.0,130.0,53.0,0,0,0,0.0
1174,vio1175,40.0,4120.0,3619.0,0,0,0,0.0
1175,vio1176,0.0,40.0,0.0,0,0,0,0.0
1176,vio1177,0.0,450.0,3617.0,0,0,0,0.0
1177,vio1178,0.0,900.0,4241.0,0,0,0,0.0
1178,vio1179,0.0,130.0,0.0,0,0,0,0.0
1179,vio1180,0.0,1480.0,9415.0,0,0,0,0.0
1180,vio1181,0.0,750.0,9584.0,0,0,0,0.0
1181,vio1182,10.0,140.0,2785.0,0,0,0,0.0
1182,vio1183,0.0,1100.0,3566.0,0,0,0,0.0
1183,vio1184,0.0,2260.0,1542.0,0,0,0,0.0
1184,vio1185,0.0,1880.0,7533.0,0,0,0,0.0
1185,vio1186,0.0,610.0,7527.0,0,0,0,0.0
1186,vio1187,0.0,1190.0,3607.0,0,0,0,0.0
1187,vio1188,0.0,250.0,4738.0,0,0,0,0.0
1188,vio1189,0.0,480.0,1605.0,0,0,0,0.0
1189,vio1190,10.0,3740.0,3981.0,0,0,0,0.0
1190,vio1191,0.0,30.0,0.0,0,0,0,0.0
1191,vio1192,0.0,0.0,1644.0,0,0,0,0.0
1192,vio1193,0.0,0.0,0.0,0,0,0,0.0
1193,vio1194,0.0,0.0,0.0,0,0,0,0.0
1194,vio1195,0.0,40.0,0.0,0,0,0,0.0
1195,vio1196,0.0,450.0,0.0,0,0,0,0.0
1196,vio1197,0.0,600.0,2327.0,0,0,0,0.0
1197,vio1198,0.0,0.0,0.0,0,0,0,0.0
1198,vio1199,0.0,20.0,665.0,0,0,0,0.0
1199,vio1200,0.0,490.0,2639.0,0,0,0,0.0
1200,vio1201,0.0,470.0,363.0,0,0,0,0.0
1201,vio1202,0.0,0.0,0.0,0,0,0,0.0
1202,vio1203,0.0,300.0,1474.0,0,0,0,0.0
1203,vio1204,0.0,0.0,0.0,0,0,0,0.0
1204,vio1205,0.0,30.0,0.0,0,0,0,0.0
1205,vio1206,0.0,50.0,189.0,0,0,0,0.0
1206,vio1207,0.0,0.0,1835.0,0,0,0,0.0
1207,vio1208,0.0,80.0,0.0,0,0,0,0.0
1208,vio1209,0.0,230.0,0.0,0,0,0,0.0
1209,vio1210,0.0,0.0,0.0,0,0,0,0.0
1210,vio1211,0.0,120.0,0.0,0,0,0,0.0
1211,vio1212,0.0,980.0,3913.0,0,0,0,0.0
1212,vio1213,0.0,470.0,0.0,0,0,0,0.0
1213,vio1214,0.0,60.0,0.0,0,0,0,0.0
1214,vio1215,0.0,0.0,4067.0,0,0,0,0.0
1215,vio1216,0.0,230.0,1464.0,0,0,0,0.0
1216,vio1217,0.0,70.0,1979.0,0,0,0,0.0
1217,vio1218,0.0,280.0,1175.0,0,0,0,0.0
1218,vio1219,0.0,40.0,0.0,0,0,0,0.0
1219,vio1220,0.0,290.0,3323.0,0,0,0,0.0
1220,vio1221,0.0,270.0,0.0,0,0,0,0.0
1221,vio1222,0.0,80.0,846.0,0,0,0,0.0
1222,vio1223,0.0,120.0,0.0,0,0,0,0.0
1223,vio1224,0.0,1650.0,3297.0,0,0,0,0.0
1224,vio1225,0.0,0.0,2801.0,0,0,0,0.0
1225,vio1226,0.0,110.0,0.0,0,0,0,0.0
1226,vio1227,0.0,0.0,0.0,0,0,0,0.0
1227,vio1228,0.0,0.0,0.0,0,0,0,0.0
1228,vio1229,0.0,500.0,158.0,0,0,0,0.0
1229,vio1230,0.0,0.0,7763.0,0,0,0,0.0
1230,vio1231,0.0,5140.0,412.0,0,0,0,0.0
1231,vio1232,0.0,0.0,0.0,0,0,0,0.0
1232,vio1233,0.0,0.0,0.0,0,0,0,0.0
1233,vio1234,0.0,80.0,0.0,0,0,0,0.0
1234,vio1235,0.0,20.0,0.0,0,0,0,0.0
1235,vio1236,0.0,1490.0,1936.0,0,0,0,0.0
1236,vio1237,0.0,410.0,529.0,0,0,0,0.0
1237,vio1238,0.0,1400.0,1795.0,0,0,0,0.0
1238,vio1239,0.0,610.0,0.0,0,0,0,0.0
1239,vio1240,0.0,180.0,142.0,0,0,0,0.0
1240,vio1241,0.0,400.0,1137.0,0,0,0,0.0
1241,vio1242,0.0,1750.0,299.0,0,0,0,0.0
1242,vio1243,0.0,1760.0,1029.0,0,0,0,0.0
1243,vio1244,0.0,390.0,3166.0,0,0,0,0.0
1244,vio1245,0.0,110.0,0.0,0,0,0,0.0
1245,vio1246,0.0,1290.0,1557.0,0,0,0,0.0
1246,vio1247,0.0,460.0,0.0,0,0,0,0.0
1247,vio1248,0.0,380.0,686.0,0,0,0,0.0
1248,vio1249,10.0,5660.0,8636.0,0,0,0,0.0
1249,vio1250,10.0,1700.0,4749.0,0,0,0,0.0
1250,vio1251,0.0,460.0,1034.0,0,0,0,0.0
1251,vio1252,0.0,60.0,0.0,0,0,0,0.0
1252,vio1253,0.0,4280.0,1835.0,0,0,0,0.0
1253,vio1254,10.0,110.0,254.0,0,0,0,0.0
1254,vio1255,0.0,3890.0,3185.0,0,0,0,0.0
1255,vio1256,0.0,520.0,557.0,0,0,0,0.0
1256,vio1257,0.0,240.0,5146.0,0,0,0,0.0
1257,vio1258,0.0,610.0,2433.0,0,0,0,0.0
1258,vio1259,0.0,230.0,865.0,0,0,0,0.0
1259,vio1260,0.0,380.0,1083.0,0,0,0,0.0
1260,vio1261,0.0,400.0,1441.0,0,0,0,0.0
1261,vio1262,10.0,8260.0,1772.0,0,0,0,0.0
1262,vio1263,0.0,330.0,1043.0,0,0,0,0.0
1263,vio1264,10.0,8670.0,3186.0,0,0,0,0.0
1264,vio1265,0.0,50.0,2295.0,0,0,0,0.0
1265,vio1266,10.0,7470.0,3129.0,0,0,0,0.0
1266,vio1267,0.0,3890.0,4996.0,0,0,0,0.0
1267,vio1268,0.0,320.0,4286.0,0,0,0,0.0
1268,vio1269,0.0,750.0,4515.0,0,0,0,0.0
1269,vio1270,10.0,11620.0,1713.0,0,0,0,0.0
1270,vio1271,0.0,1140.0,4961.0,0,0,0,0.0
1271,vio1272,0.0,900.0,6353.0,0,0,0,0.0
1272,vio1273,0.0,350.0,9306.0,0,0,0,0.0
1273,vio1274,0.0,210.0,93.0,0,0,0,0.0
1274,vio1275,0.0,6850.0,7067.0,0,0,0,0.0
1275,vio1276,0.0,2630.0,8231.0,0,0,0,0.0
1276,vio1277,0.0,1480.0,7878.0,0,0,0,0.0
1277,vio1278,0.0,1200.0,10256.0,0,0,0,0.0
1278,vio1279,0.0,480.0,4336.0,0,0,0,0.0
1279,vio1280,50.0,3620.0,6219.0,0,0,0,0.0
1280,vio1281,0.0,260.0,5959.0,0,0,0,0.0
1281,vio1282,0.0,740.0,13991.0,0,0,0,0.0
1282,vio1283,10.0,5060.0,6451.0,0,0,0,0.0
1283,vio1284,0.0,840.0,6774.0,0,0,0,0.0
1284,vio1285,10.0,390.0,1936.0,0,0,0,0.0
1285,vio1286,10.0,4630.0,5531.0,0,0,0,0.0
1286,vio1287,0.0,1420.0,8409.0,0,0,0,0.0
1287,vio1288,0.0,1200.0,3531.0,0,0,0,0.0
1288,vio1289,0.0,920.0,4455.0,0,0,0,0.0
1289,vio1290,0.0,1210.0,16316.0,0,0,0,0.0
1290,vio1291,0.0,1310.0,9406.0,0,0,0,0.0
1291,vio1292,10.0,1530.0,8131.0,0,0,0,0.0
1292,vio1293,100.0,221560.0,4863.0,0,0,0,0.0
1293,vio1294,0.0,490.0,10116.0,0,0,0,0.0
1294,vio1295,0.0,18230.0,8501.0,0,0,0,0.0
1295,vio1296,60.0,10490.0,12558.0,0,0,0,0.0
1296,vio1297,50.0,5930.0,6031.0,0,0,0,0.0
1297,vio1298,0.0,210.0,590.0,0,0,0,0.0
1298,vio1299,30.0,5690.0,5936.0,0,0,0,0.0
1299,vio1300,10.0,770.0,4694.0,0,0,0,0.0
1300,vio1301,0.0,340.0,2848.0,0,0,0,0.0
1301,vio1302,0.0,380.0,48.0,0,0,0,0.0
1302,vio1303,0.0,20.0,3254.0,0,0,0,0.0
1303,vio1304,20.0,40.0,0.0,0,0,0,0.0
1304,vio1305,0.0,160.0,2525.0,0,0,0,0.0
1305,vio1306,0.0,970.0,2618.0,0,0,0,0.0
1306,vio1307,0.0,190.0,4874.0,0,0,0,0.0
1307,vio1308,0.0,630.0,5722.0,0,0,0,0.0
1308,vio1309,0.0,150.0,3464.0,0,0,0,0.0
1309,vio1310,0.0,700.0,4267.0,0,0,0,0.0
1310,vio1311,10.0,840.0,1376.0,0,0,0,0.0
1311,vio1312,10.0,2080.0,1802.0,0,0,0,0.0
1312,vio1313,20.0,13990.0,6326.0,0,0,0,0.0
1313,vio1314,0.0,200.0,4268.0,0,0,0,0.0
1314,vio1315,10.0,530.0,0.0,0,0,0,0.0
1315,vio1316,50.0,12520.0,5549.0,0,0,0,0.0
1316,vio1317,0.0,4630.0,17951.0,0,0,0,0.0
1317,vio1318,70.0,17480.0,12722.0,0,0,0,0.0
1318,vio1319,70.0,9800.0,5553.0,0,0,0,0.0
1319,vio1320,0.0,3270.0,345.0,0,0,0,0.0
1320,vio1321,180.0,14340.0,6887.0,0,0,0,0.0
1321,vio1322,0.0,4440.0,2276.0,0,0,0,0.0
1322,vio1323,0.0,440.0,2798.0,0,0,0,0.0
1323,vio1324,0.0,810.0,3932.0,0,0,0,0.0
1324,vio1325,10.0,70.0,2104.0,0.0,0,29255.0,0.0
1325,vio1326,0.0,310.0,4325.0,0.0,0,18396.0,0.0
1326,vio1327,10.0,3960.0,1984.0,10.0,0,890.0,0.0
1327,vio1328,0.0,4250.0,1928.0,0.0,0,8426.0,0.0
1328,vio1329,0.0,3590.0,7382.0,30.0,0,14976.0,0.0
1329,vio1330,0.0,540.0,1083.0,0.0,0,0.0,0.0
1330,vio1331,0.0,270.0,1526.0,10.0,0,1367.0,0.0
1331,vio1332,10.0,2450.0,4559.0,0.0,0,368.0,0.0
1332,vio1333,0.0,40.0,1057.0,0.0,0,11811.0,0.0
1333,vio1334,0.0,1030.0,4482.0,30.0,0,12865.0,0.0
1334,vio1335,0.0,1490.0,6104.0,0.0,0,0,0.0
1335,vio1336,10.0,450.0,1247.0,10.0,0,0,0.0
1336,vio1337,0.0,290.0,4566.0,0.0,0,19507.0,0.0
1337,vio1338,0.0,260.0,768.0,0.0,0,16181.0,0.0
1338,vio1339,0.0,330.0,3543.0,0.0,0,11967.0,0.0
1339,vio1340,0.0,710.0,3409.0,10.0,0,2412.0,0.0
1340,vio1341,0.0,610.0,4751.0,0.0,0,726.0,0.0
1341,vio1342,0.0,5850.0,5546.0,50.0,0,25693.0,0.0
1342,vio1343,0.0,1400.0,1678.0,0.0,0,1703.0,0.0
1343,vio1344,0.0,460.0,8918.0,10.0,0,24105.0,0.0
1344,vio1345,10.0,12780.0,7714.0,40.0,0,6457.0,0.0
1345,vio1346,0.0,320.0,5596.0,0.0,0,6683.0,0.0
1346,vio1347,0.0,1140.0,4764.0,0.0,0,1719.0,0.0
1347,vio1348,0.0,15030.0,232.0,110.0,0,19896.0,0.0
1348,vio1349,10.0,3800.0,3699.0,10.0,0,122.0,0.0
1349,vio1350,0.0,130.0,969.0,0.0,0,12116.0,0.0
1350,vio1351,0.0,1170.0,312.0,0.0,0,28856.0,0.0
1351,vio1352,0.0,90.0,226.0,10.0,0,0,0.0
1352,vio1353,0.0,190.0,9709.0,0.0,0,20087.0,0.0
1353,vio1354,0.0,4220.0,5831.0,30.0,0,15494.0,0.0
1354,vio1355,0.0,630.0,2123.0,10.0,0,1088.0,0.0
1355,vio1356,0.0,1250.0,4386.0,0.0,0,2809.0,0.0
1356,vio1357,10.0,6560.0,10867.0,10.0,0,5475.0,0.0
1357,vio1358,20.0,63730.0,270.0,500.0,0,21745.0,0.0
1358,vio1359,0.0,440.0,2064.0,0.0,0,24232.0,0.0
1359,vio1360,0.0,70.0,0.0,0.0,0,0,0.0
1360,vio1361,0.0,910.0,3749.0,10.0,0,16972.0,0.0
1361,vio1362,0.0,1830.0,9575.0,60.0,0,3830.0,0.0
1362,vio1363,0.0,1410.0,7046.0,40.0,0,31052.0,0.0
1363,vio1364,0.0,170.0,3407.0,0.0,0,2447.0,0.0
1364,vio1365,0.0,3260.0,13634.0,0.0,0,21351.0,0.0
1365,vio1366,0.0,450.0,4924.0,20.0,0,17801.0,0.0
1366,vio1367,0.0,130.0,0.0,0,0,24709.0,0.0
1367,vio1368,0.0,10730.0,237.0,50.0,0,32674.0,0.0
1368,vio1369,0.0,420.0,0.0,0,0,0,0.0
1369,vio1370,0.0,1120.0,9944.0,60.0,0,11872.0,0.0
1370,vio1371,0.0,140.0,8943.0,0.0,0,16175.0,0.0
1371,vio1372,0.0,7960.0,2169.0,60.0,0,16455.0,0.0
1372,vio1373,0.0,650.0,10522.0,0.0,0,20048.0,0.0
1373,vio1374,0.0,10230.0,788.0,40.0,0,728.0,0.0
1374,vio1375,0.0,750.0,260.0,20.0,0,1568.0,0.0
1375,vio1376,0.0,1170.0,1192.0,0.0,0,14209.0,0.0
1376,vio1377,10.0,8180.0,5205.0,70.0,0,16641.0,0.0
1377,vio1378,0.0,6530.0,2692.0,10.0,0,30031.0,0.0
1378,vio1379,0.0,260.0,9867.0,10.0,0,28766.0,0.0
1379,vio1380,0.0,620.0,4762.0,20.0,0,26898.0,0.0
1380,vio1381,0.0,350.0,1378.0,0.0,0,1308.0,0.0
1381,vio1382,20.0,20090.0,10762.0,60.0,0,20258.0,0.0
1382,vio1383,0.0,240.0,415.0,30.0,0,23732.0,0.0
